467	7225	171
467	7236	150
468	715	1097
468	2463	454
468	7246	650
468	7249	385
469	188	167
469	488	787
469	841	379
469	3717	264
469	4341	378
469	7263	163
470	253	474
470	257	372
470	293	789
470	298	557
470	320	725
470	325	1249
470	701	709
471	1130	61
471	2624	373
471	3217	178
471	7264	180
472	176	77
472	352	79
472	466	782
472	1613	129
473	2544	155
473	7284	168
473	7286	151
474	1009	456
474	7296	476
474	7300	344
475	65	173
475	227	461
475	2130	286
475	2614	283
475	7318	228
476	72	123
476	89	107
476	190	2861
477	329	93
478	366	2645
478	1866	251
478	7329	831
479	55	130
479	257	378
479	293	243
479	295	2125
479	302	36
479	1379	30
480	1886	374
480	2936	432
480	6241	135
480	7345	125
481	898	167
481	1034	298
481	1037	126
481	1090	108
481	1983	97
482	228	131
482	1400	50
482	1406	106
482	2607	81
484	72	879
484	732	127
484	2743	113
484	3047	153
484	3056	153
484	3057	229
484	3827	438
484	7370	106
485	226	33
485	854	59
485	964	38
485	7375	148
485	7387	29
486	4767	22
487	300	637
487	463	170
487	1239	247
487	1242	176
487	3754	370
487	7392	1354
487	7401	147
488	425	229
488	614	107
489	212	337
489	472	50
489	533	528
489	706	105
489	709	900
489	1412	15223
489	1426	470
489	6950	1091
489	7407	168
490	172	288
490	228	380
490	424	579
490	1034	1221
490	1114	213
491	152	372
491	226	258
491	706	1551
491	707	4842
491	949	517
491	1364	592
491	1369	454
491	1372	696
492	903	303
492	959	349
492	1772	415
492	1901	350
492	1980	217
492	5925	213
492	7425	757
492	7437	250
493	511	164
493	7442	48
493	7445	23
494	289	3726
494	310	159
494	528	764
494	681	1210
494	686	901
494	906	355
495	265	33
495	797	33
495	1051	35
495	3332	72
495	4707	131
495	6701	442
495	6715	40
495	7453	35
496	46	50
496	875	210
496	920	59
496	1114	238
496	1914	328
496	5020	56
496	7454	274
496	7460	56
497	466	84
497	498	241
497	680	34
497	1032	38
498	67	3877
498	262	1279
498	279	984
498	484	615
498	913	1381
499	55	2
499	157	27
499	173	8
499	518	4
499	843	1
499	4460	1
500	757	103
500	7472	66
500	7475	54
500	7495	10
500	7496	10
501	184	206
501	257	363
501	1045	101
502	55	593
502	288	1759
502	289	2215
502	294	1756
502	903	272
502	2021	331
502	2939	426
503	318	705
503	479	72
503	691	448
503	1246	73
503	1375	89
504	687	411
504	1678	435
504	7504	106
506	9	239
506	10	120
506	1066	71
506	1332	2064
506	1983	147
506	6878	233
506	6920	224
507	207	263
507	2029	907
507	7525	678
507	7544	291
508	7578	18
508	7582	16
508	7590	12
508	7597	11
508	7601	10
509	475	8
509	1180	35
509	2352	91
509	3859	10
509	4995	10
509	7605	8
510	55	3
510	288	45
510	295	1
510	486	190
510	754	8
510	907	28
510	1941	2
511	65	84
511	154	802
511	206	28
511	612	28
511	881	9
511	1873	27
511	6540	15
512	371	431
512	490	908
512	1179	477
512	3196	447
513	226	876
513	229	263
513	7646	350
514	349	176
514	3375	884
514	7657	1046
515	331	247
515	1187	198
515	1242	264
515	3258	120
515	3691	120
515	4079	116
515	7669	166
515	7672	121
516	1672	306
516	3328	164
516	7678	838
517	1627	243
517	2292	137
517	2605	129
517	3158	176
517	4032	133
517	7687	182
517	7695	139
517	7700	129
518	475	89
518	679	127
518	797	76
518	913	163
518	7706	44
519	13	205
519	918	7200
519	928	1430
519	1913	487
520	198	1125
520	1705	337
520	1914	398
520	2858	112
520	3557	256
520	7714	1494
520	7718	308
521	486	799
521	687	369
521	840	1016
521	1043	426
521	1183	228
521	1246	322
521	2840	4708
521	3946	288
521	6127	348
523	163	1
523	227	3
523	868	2
523	1954	2
523	7748	2
525	816	3364
526	830	67
526	843	33
526	979	1
526	1046	97
526	1110	2
526	1186	1
526	1412	514
526	1681	20
526	2791	1
526	4850	92
527	265	113
527	331	216
527	680	505
527	697	342
527	2025	92
527	3404	142
529	3774	333
529	4124	343
529	7057	423
529	7796	387
529	7807	279
530	81	90
530	416	48
530	3164	45
530	5184	50
530	7811	53
530	7825	21
531	55	206
531	302	771
531	333	833
531	524	238
531	681	357
531	2543	185
532	220	71
532	412	445
532	1036	195
532	1185	147
533	161	279
533	2059	342
533	2075	199
533	2394	366
533	2396	775
533	4253	123
533	7839	276
533	7841	203
533	7849	117
534	292	1015
534	308	105
534	316	132
534	907	92
534	1061	1143
534	1451	55
535	180	140
535	378	286
535	2986	151
536	459	104
536	683	406
536	701	157
536	802	121
536	1475	48
536	5249	98
537	344	42
537	860	36
537	7864	36
537	7866	26
538	461	856
538	690	185
538	915	88
538	1042	270
538	1452	97
539	99	144
539	153	185
539	455	28
539	493	54
539	1713	438
540	51	4753
540	173	1339
540	423	2485
540	599	4890
540	1001	2964
540	1014	1572
540	1707	2683
540	1844	1965
540	7880	1334
541	52	894
541	715	906
541	1639	2439
543	58	1331
543	190	3884
543	215	602
543	303	433
543	936	463
543	1062	648
543	1090	549
543	3411	446
544	2425	810
544	5547	223
544	7194	241
544	7891	232
544	7897	179
545	173	829
545	1377	375
545	6006	602
546	12	1746
546	163	2742
546	176	1460
546	227	2449
546	1710	1816
546	7904	964
546	7905	932
547	424	85
547	617	139
547	1119	112
547	1510	73
547	3227	91
548	707	159
548	1276	305
548	1710	349
548	4280	59
549	176	86
549	198	151
549	2013	149
549	4605	97
550	809	169
550	3719	747
550	5105	625
550	7940	285
551	65	19
551	209	22
551	288	42
551	512	62
551	1130	19
551	4179	23
551	5746	21
551	7943	23
552	7957	10
552	7958	9
552	7977	4
552	7988	3
553	3053	40
553	4688	38
555	89	238
555	679	294
555	6232	208
555	8017	431
555	8019	148
556	199	6
556	416	21
556	2840	16
556	5099	7
556	8026	67
556	8035	4
557	18	720
558	3304	2
559	208	241
559	706	21
559	1416	40
559	8056	106
560	9	866
560	159	599
560	204	115
560	716	408
560	1083	613
560	1099	121
561	312	4172
561	8071	7009
561	8072	5011
562	2442	308
562	3460	809
562	3588	310
562	5649	537
562	8102	264
563	8121	820
565	72	1232
565	173	124
565	190	322
565	3768	143
565	8144	55
566	99	84
566	1116	289
566	1295	201
566	1303	144
567	433	722
567	859	4257
567	1378	1147
568	207	304
568	257	108
568	310	315
568	715	226
568	1089	106
569	903	138
569	3396	131
570	299	31
570	1244	84
570	8159	482
571	67	3423
571	229	1089
571	538	1113
571	795	559
571	3193	597
572	161	208
572	229	392
572	325	246
572	4560	114
573	69	68
573	306	84
573	378	42
573	2253	38
573	8186	44
574	966	481
574	1041	72
575	63	93
575	89	829
575	207	135
575	289	682
576	2668	53
576	8208	67
576	8215	59
576	8219	56
577	159	102
577	190	39
577	1062	175
577	8229	132
578	540	393
578	2617	410
579	25	99
579	820	103
579	841	639
579	843	182
579	1547	228
579	3820	145
579	4178	89
579	8255	114
580	188	326
580	5444	1096
580	6397	606
580	8262	1253
580	8273	529
580	8275	517
580	8279	335
581	294	4731
581	3227	4252
581	4126	7202
581	7232	605
581	8289	871
582	3028	1704
582	8294	2013
583	808	960
583	1145	355
583	2959	594
583	4228	375
583	4550	360
583	5926	869
583	6453	387
583	8306	369
584	318	4540
584	364	4140
584	2902	4550
585	173	1472
585	190	2713
585	207	2952
585	301	403
585	430	429
585	5485	621
585	5847	340
585	10289	266
586	28	77
586	1260	185
586	1369	11
586	2765	157
586	8344	6
586	8346	5
587	170	335
587	510	382
587	806	2646
587	823	1394
587	8347	1162
589	544	43
589	1430	133
589	2179	22
589	3060	16
590	498	50
590	679	162
590	8359	200
590	8361	99
590	8363	24
592	72	515
592	450	2074
592	3046	2993
592	5706	864
592	8369	510
593	295	216
593	797	118
593	2462	302
593	3073	330
593	8376	165
593	8377	131
593	8378	118
594	176	12
594	377	40
594	511	307
594	707	311
594	768	283
594	918	204
594	1406	13
594	1672	521
594	2204	14
594	8382	66
595	930	2185
595	1274	1931
595	8386	981
596	159	855
596	429	5863
596	441	16295
596	715	440
596	993	310
596	1014	1304
596	2470	310
598	288	715
598	316	432
598	333	519
598	907	353
598	8410	687
601	196	871
601	8450	366
601	8451	344
602	152	497
602	1122	213
602	1228	302
602	2574	560
602	4356	167
602	5100	175
602	8470	198
603	959	27
603	1145	31
603	1700	252
603	2121	142
603	8493	28
604	67	15146
604	299	8339
604	333	4106
604	891	1658
604	959	1959
604	2523	2115
604	4883	1410
605	56	454
605	159	756
605	163	392
605	220	452
605	428	1121
605	599	3859
605	961	778
605	8502	511
606	8512	579
607	12	120
607	2774	39
607	8515	1494
607	8521	257
608	1244	23
608	2463	15
608	3230	32
608	8553	21
608	8554	20
608	8556	19
608	8562	17
608	8573	12
608	8576	12
609	67	460
609	229	373
609	432	1603
609	1243	365
609	1390	1274
609	1609	770
609	2533	493
611	1396	7
611	1738	48
611	2535	17
611	2602	8
611	4038	12
612	55	9084
612	228	343
612	546	103
612	689	152
612	701	117
612	2121	200
612	3288	221
613	204	3
613	606	10
614	233	607
614	813	728
614	1874	686
614	3428	563
614	4179	800
615	8597	7
616	843	400
616	846	309
616	1344	288
616	1526	192
616	1672	324
616	1870	100
617	4566	3281
618	4893	664
618	8611	338
618	8624	89
618	8638	61
619	208	442
619	448	605
619	689	624
619	1390	364
619	1520	756
619	1988	625
619	2083	345
619	3213	369
619	3797	842
619	7738	757
620	378	1125
620	498	808
620	544	229
620	930	1404
620	955	730
620	957	231
620	1511	264
620	2632	334
620	4135	1093
621	323	3557
621	369	1519
621	681	12006
621	1684	4287
622	159	231
622	859	523
622	1098	437
622	2006	215
623	615	841
623	868	761
623	4784	552
624	154	92
624	163	220
624	352	105
624	377	929
624	2614	123
624	8665	159
624	8671	87
625	203	159
625	748	585
625	3411	386
625	6210	125
625	6217	672
627	63	458
627	957	1195
627	959	561
627	6522	1596
627	8693	417
627	8695	311
628	225	92
628	757	108
628	8701	134
629	863	1021
629	932	520
629	1244	329
629	1416	570
629	1977	374
629	2364	422
629	2899	1200
629	8708	608
629	8710	535
631	182	388
631	184	246
631	1375	315
631	1873	1308
632	67	3130
632	289	12746
632	292	4072
632	293	2496
632	352	466
632	903	682
632	2018	456
632	3057	605
633	377	271
633	808	112
634	187	97
634	536	339
634	1122	120
634	1246	108
634	1447	451
634	1462	121
634	8740	152
635	1426	74
635	5212	200
635	8756	48
635	8757	47
636	157	1424
636	295	1024
636	349	277
636	465	207
636	8758	496
636	8765	205
637	176	35
637	234	68
637	735	418
638	55	280
638	161	306
638	289	25118
638	294	886
638	302	391
638	475	119
638	701	6708
638	1580	211
638	2801	132
638	4565	195
639	2500	204
639	3573	151
639	4036	161
639	8789	72
640	562	741
640	1369	1519
640	1411	202
640	1804	329
640	2047	570
641	405	3882
641	481	2597
641	1044	1301
641	2526	831
641	4762	852
641	8798	1115
642	8807	393
642	8808	386
642	8817	214
642	8824	166
643	436	308
643	1089	331
643	3279	365
643	4622	137
644	190	143
644	614	47
644	1122	163
644	3898	54
645	2067	48
645	4616	52
645	8861	38
646	302	128
646	498	235
646	538	94
646	691	214
646	701	351
646	1042	887
646	2607	340
646	4562	301
647	154	1370
647	238	648
649	500	26
649	837	101
649	846	187
649	2966	244
649	8882	32
650	159	218
650	228	449
650	486	700
650	1099	411
650	1180	315
650	1713	156
650	5847	1122
650	8885	314
651	525	624
651	1464	671
651	6429	1003
651	8894	127
652	45	87
652	1118	364
652	2151	21
652	6394	22
652	8912	99
654	181	41
654	188	110
654	497	125
654	707	100
654	969	61
654	1109	266
654	4917	94
655	229	17
655	525	168
655	538	5
655	1470	5
655	1613	3
655	8985	3
656	707	25
656	2343	60
656	2558	64
656	5156	22
656	8991	43
657	227	300
657	388	281
657	1048	290
657	4435	475
657	8790	696
658	733	153
658	1398	461
658	1713	133
659	360	537
659	3324	1488
660	1464	289
660	2515	174
660	4309	58
660	6002	64
660	8823	53
660	9015	192
660	9017	170
660	9018	138
660	9022	111
660	9035	68
660	9037	65
660	9039	64
661	4675	123
661	9042	287
661	9056	153
661	9060	144
662	191	1286
662	3753	1871
662	4488	600
662	8274	457
663	2498	187
663	9095	395
663	9099	225
663	9103	195
663	9111	158
664	154	752
664	1732	2903
664	3693	504
665	59	818
665	99	31
665	424	93
665	1090	193
665	1369	26
665	2149	33
665	2531	170
665	4306	29
665	9133	123
666	609	392
666	9139	412
666	9142	339
667	328	212
667	349	471
667	484	105
667	1241	49
668	220	757
668	438	452
668	917	738
668	918	458
668	1104	518
668	1249	533
668	1672	558
668	1681	1224
668	5630	908
668	6120	929
669	466	4390
669	471	293
669	3392	69
670	206	599
670	1486	767
670	2521	753
671	299	448
671	327	80
671	2439	565
671	3576	641
671	7083	100
671	9165	595
671	9174	159
671	9178	92
672	707	452
672	1401	124
672	2214	76
672	2617	104
673	472	230
673	1672	188
673	3459	270
673	9188	442
673	9196	194
674	55	2954
674	524	66
674	2521	226
674	9199	1176
675	425	889
675	1001	1254
675	3491	649
676	724	122
676	1131	89
676	1412	377
676	4218	86
677	1134	500
677	3722	145
677	9207	1355
678	65	127
678	220	70
678	256	92
678	283	62
678	714	1019
678	966	69
678	982	744
678	1760	56
678	1771	50
678	2346	235
678	9230	47
679	285	289
679	325	331
679	455	261
679	8718	543
680	302	572
680	475	522
680	906	744
681	8	245
681	1375	319
681	2591	184
681	9237	899
681	9241	284
681	9243	212
681	9244	209
682	295	169
682	344	4126
682	464	306
682	466	691
682	538	513
682	544	373
683	998	514
683	1013	4237
683	1885	1076
683	1897	1944
683	3920	2998
683	5917	575
683	9255	437
684	290	294
684	309	269
684	325	638
684	327	370
685	7	1643
685	220	667
685	226	738
685	718	2904
686	233	1582
686	3201	1036
687	868	4
687	1079	28
687	1804	7
687	1886	1
687	9269	9
687	9272	3
687	9275	2
688	70	191
688	95	122
688	227	1125
688	230	172
688	292	210
688	1934	190
689	67	311
689	288	70
689	325	18
689	326	42
689	344	354
689	544	81
689	5988	32
690	257	1347
690	306	177
690	310	1055
690	906	684
691	97	404
691	238	526
691	257	400
691	292	13499
691	498	4716
691	701	1400
691	703	1110
692	6076	498
692	8545	734
692	9288	1891
692	9302	399
693	2415	197
693	2534	91
693	5926	452
694	51	332
694	3281	153
694	9332	106
695	2572	17
695	6189	77
695	9343	19
695	9345	18
696	220	197
696	607	147
696	728	142
696	735	143
696	2854	209
696	6292	97
697	57	636
697	174	736
697	2677	475
697	2691	1300
697	3411	705
697	3992	493
697	5700	918
697	9357	581
698	1244	1831
698	7862	1414
699	998	332
700	304	274
700	349	947
700	461	386
700	466	429
700	1602	342
701	257	67
702	157	964
702	257	1035
702	456	1000
702	476	484
702	528	417
702	1457	906
703	1246	8
703	1452	45
703	5268	13
703	9377	10
704	300	73
704	9389	16
704	9391	14
704	9392	11
705	89	1135
705	297	617
705	300	1535
705	682	1198
706	841	40
706	1052	8
706	9414	13
707	342	17
707	1468	14
707	3482	12
707	9420	20
707	9422	17
708	1229	3
708	3694	9
708	3809	2
708	9455	2
708	9458	2
709	2341	389
709	9461	288
709	9463	224
709	9464	158
710	190	40
710	193	37
710	234	258
710	436	380
710	5306	38
710	9338	35
710	9470	52
711	500	211
711	504	507
711	1044	256
712	1298	1
712	1633	1
712	3676	1
712	5471	1
712	9477	3
712	9478	2
712	9479	1
712	9481	1
713	288	3268
713	289	8696
713	300	270
713	301	1720
713	302	296
713	1580	141
714	441	73
714	997	99
714	4382	102
714	9503	88
715	841	222
715	920	379
715	957	431
715	4331	260
715	8163	192
716	823	1806
716	1200	1191
717	289	72776
717	300	1596
717	310	325
717	377	579
718	56	159
718	154	902
718	1632	164
718	3693	479
718	5926	238
719	706	652
719	1394	877
719	2346	1086
719	5172	129
719	6363	211
720	162	32
720	1134	41
720	2013	45
720	2444	94
721	425	169
721	9538	258
722	324	191
722	349	407
723	302	51
723	318	87
723	324	44
723	461	63
723	1459	69
723	2805	49
725	163	821
725	1123	357
725	1154	111
725	1909	121
725	3886	65
725	7431	63
725	9553	130
725	9555	124
726	288	5
726	379	1
726	2101	1
726	5094	1
726	9575	3
727	9609	370
728	226	1458
728	511	1876
728	4069	3668
729	50	24
729	450	66
729	3546	16
729	9634	2706
730	1104	327
730	1793	664
731	96	56
731	190	95
731	806	59
731	1248	33
731	2379	106
732	167	2737
732	300	1310
732	333	6232
732	458	371
732	3501	15576
732	9656	312
733	65	81
733	1047	3597
733	3461	133
734	418	10370
734	3705	2677
734	9670	2643
734	9672	2120
735	930	102
735	957	37
735	1415	200
735	1513	70
736	278	299
736	288	3175
736	475	36098
736	9685	1516
737	5844	220
738	607	214
738	918	1945
738	1357	142
738	1360	336
738	1412	1386
738	2834	150
738	3509	520
739	1421	110
739	1755	292
739	4618	180
739	9704	212
739	9711	124
741	56	891
741	65	610
741	191	395
741	498	611
741	808	247
741	4196	783
742	107	54
742	1485	134
742	1518	90
742	2376	74
742	5150	174
742	9724	49
742	9725	46
743	396	1314
743	2094	2070
743	4437	1141
743	7414	5771
743	9748	1175
744	486	279
744	1379	52
744	3940	57
744	7243	46
745	9758	218
745	9760	188
746	978	320
746	1195	578
746	1236	207
746	3687	378
747	1091	501
747	3621	1358
747	3769	669
747	4948	376
749	89	2653
749	257	2041
749	333	554
749	344	1206
749	466	1151
749	498	354
749	3128	948
749	3488	417
750	757	190
750	977	111
750	9452	221
750	9587	83
751	1406	45
752	1181	232
752	9794	1206
752	9806	236
752	9807	222
752	9808	221
753	157	587
753	344	264
753	9334	365
754	511	236
754	554	875
754	734	886
754	2641	240
754	3458	227
754	9826	277
754	9827	237
756	53	18
756	210	28
756	441	29
756	709	22
756	716	22
756	1958	22
756	2029	29
756	3030	20
756	3279	18
757	89	3050
758	173	771
758	301	475
758	344	440
758	735	728
758	1518	416
758	3258	171
759	190	299
759	221	186
759	227	733
759	441	475
759	1075	186
759	1106	335
759	1243	236
759	2977	208
760	1246	452
760	2848	122
760	2983	2373
760	9857	68
761	56	310
761	67	1431
761	864	290
761	1019	450
761	8582	400
761	9862	300
762	75	140
762	1379	174
763	7	178
763	190	151
763	328	236
763	371	287
763	500	592
763	504	208
764	207	215
764	533	429
764	1118	4312
764	1131	184
764	3289	169
764	4051	417
764	9872	1312
765	170	337
765	199	909
765	227	341
765	444	419
765	618	712
765	1943	244
765	7071	341
765	8706	357
767	65	339
767	153	383
767	176	196
767	220	124
767	1053	277
767	1091	282
767	3877	126
767	4156	166
767	8284	125
768	681	7
768	686	3
768	1458	4
768	4294	1
769	187	561
769	5000	650
770	300	147
770	1678	176
770	5947	151
771	245	17
771	1402	7
771	9900	3176
772	500	16
772	724	34
773	70	576
773	173	1115
773	1372	957
773	2893	634
773	3627	735
773	9930	996
776	227	190
776	9962	136
777	11	136
777	72	188
777	506	364
777	1067	2986
777	3198	197
777	7324	132
777	9969	328
777	9970	267
777	9971	155
777	9973	123
778	288	1850
778	289	23947
778	290	3287
778	299	2005
778	302	4837
778	679	1249
779	89	108
779	518	71
779	2533	66
780	56	34
780	229	1438
780	324	50
780	1409	567
780	7347	39
781	290	173
781	300	420
781	302	55
781	317	74
781	344	101
781	7340	80
782	1747	97
782	9996	384
782	10011	87
784	217	654
784	748	544
784	1164	436
784	1242	382
784	1732	938
784	1958	738
784	3621	558
784	4123	759
784	6910	410
785	1	76
785	157	165
785	396	264
785	436	45
785	4135	117
785	9528	280
786	492	274
786	1104	874
786	4944	500
786	10033	235
787	377	229
787	1517	105
787	2533	1069
787	2580	81
787	7777	181
788	77	95
788	601	102
788	1412	70
788	3097	67
789	327	960
789	1975	1486
789	2179	352
789	5847	1113
789	10049	497
789	10050	435
790	89	1004
790	318	331
790	321	924
790	323	293
790	481	224
790	10059	254
791	165	12
791	599	30
792	190	157
792	378	1148
792	481	398
792	500	1068
792	540	1555
792	857	117
792	3333	148
793	55	1520
793	190	772
793	292	1806
793	3058	537
793	4026	362
794	227	2333
794	1406	23
794	10077	51
795	292	2016
795	316	344
795	327	363
795	544	149
797	466	1
798	10104	44
799	159	248
799	441	263
799	863	113
799	1709	83
799	3259	73
799	3281	292
799	3884	88
799	5255	102
800	614	294
800	706	499
800	710	296
800	918	1159
800	1350	818
800	2797	318
800	10127	321
801	1844	119
801	10130	58
801	10134	25
801	10145	7
802	53	14
802	153	4
802	3508	2
802	4316	1
804	161	360
804	333	685
804	455	1328
804	525	384
804	3498	409
804	5735	608
805	6151	76
805	10197	156
805	10202	47
806	7	999
806	25	254
806	173	2089
806	238	400
806	592	300
806	1886	2407
806	6540	192
806	10218	288
806	10219	270
806	10222	235
807	475	107
807	2086	2234
807	3324	75
807	9105	272
807	10230	254
807	10232	201
807	10235	133
808	229	413
808	534	3098
808	1044	175
808	3164	544
808	3200	1604
809	67	12
809	1037	65
809	2025	19
810	972	127
810	10250	462
810	10259	49
810	10261	36
810	10275	20
810	10277	17
812	918	449
812	1249	436
812	3717	492
812	10308	300
813	195	285
813	238	90
813	6409	207
813	6582	232
814	300	478
814	455	254
814	683	402
814	1045	307
814	4814	356
815	251	1365
815	302	1191
815	324	1088
815	680	602
815	1613	1605
815	4512	42
816	310	6
816	525	8
816	526	6
816	10320	6
817	230	276
817	324	240
817	504	477
817	683	249
817	2352	238
817	2361	414
817	2607	457
817	5666	241
817	10321	382
818	209	472
818	412	783
818	716	290
818	1151	646
818	1400	296
818	1639	471
819	300	450
819	320	171
819	525	127
819	7393	1253
820	10341	19
820	10349	14
820	10350	14
820	10355	12
820	10358	10
820	10364	9
820	10366	9
820	10367	9
820	10370	8
821	65	55
821	190	51
821	843	67
821	2139	43
821	10384	72
822	267	2157
822	1963	1088
822	3710	733
822	10392	3462
822	10395	1212
822	10397	1051
822	10398	971
823	3360	1995
824	154	71
824	533	49
824	618	24
824	859	42
824	1048	22
824	3469	28
825	154	113
825	2401	118
825	10413	320
825	10422	64
826	89	98
826	300	111
826	518	16
826	1104	43
826	5083	132
827	2343	44
827	2795	23
827	5010	62
827	10443	89
827	10452	18
828	3476	79
829	425	500
829	426	198
829	440	418
829	602	249
829	1062	317
829	1098	330
829	1167	239
829	1400	225
829	1947	235
829	2277	311
830	65	204
830	288	615
830	333	189
830	484	315
830	533	87
830	646	2159
830	1429	414
830	1659	238
830	10459	138
831	63	3986
831	155	3411
831	1412	1533
831	8853	2623
832	851	72
832	944	82
832	1372	91
832	2005	96
832	10472	102
832	10475	79
834	781	178
834	10495	153
834	10504	129
835	504	105
835	2343	166
835	2859	27
835	4180	265
835	10509	45
836	77	39
836	161	218
836	265	39
836	301	814
836	2220	181
836	6385	48
836	10511	66
836	10513	30
837	237	225
837	418	624
837	1747	134
837	2605	331
838	154	2096
838	237	283
838	4316	592
838	6823	710
839	811	786
839	834	287
839	1859	607
840	418	3381
840	854	1074
840	1639	553
840	2446	1228
840	10536	1625
840	10537	1092
841	3384	26
841	10545	25
842	1614	183
842	2923	358
844	7	738
844	1678	468
844	5308	181
844	6543	474
845	841	1
845	10585	62
846	173	771
846	234	11081
847	295	57
847	547	70
847	7340	390
847	10597	213
847	10601	82
848	429	419
848	622	308
848	629	308
848	10614	327
849	6539	202
849	8470	224
849	10620	227
850	82	28945
850	4872	1548
850	10621	5399
850	10626	1488
851	55	2573
851	298	1814
851	674	1382
851	4707	3605
851	10640	1386
852	290	153
852	333	97
852	375	147
852	466	303
852	528	185
852	1694	100
853	166	175
853	909	999
853	1463	465
853	3047	186
853	3881	134
854	489	145
854	823	91
854	3719	213
854	6440	38
854	10525	44
854	10642	136
854	10643	131
855	1090	492
855	10652	1584
855	10660	418
856	163	508
856	964	1102
856	1513	289
856	10663	161
858	89	338
858	237	238
858	1042	183
858	2020	687
858	7868	266
859	529	280
859	1104	506
860	605	368
860	1110	1213
860	1131	1004
860	6151	380
860	7047	571
860	10674	380
861	298	297
861	311	1144
861	344	285
861	498	254
861	693	397
861	1186	301
861	5036	248
862	1485	462
862	2081	193
862	10681	902
863	182	77
863	226	100
863	432	117
863	969	115
863	1400	143
863	3186	86
863	3200	135
863	4732	92
863	5544	80
864	193	172
864	220	420
864	228	718
864	425	104
864	1400	100
865	1366	793
865	3480	100
865	3966	32
865	5157	244
865	10688	90
868	70	289
868	1009	4013
868	2835	383
868	6243	128
868	10700	111
868	10701	104
868	10705	95
869	3806	1
870	705	209
870	1681	48
870	2848	51
870	4848	105
870	5630	40
871	173	556
871	227	507
871	5244	629
873	55	668
873	67	4909
873	332	348
873	354	300
873	378	216
873	523	192
874	66	244
874	1799	282
874	3184	234
874	4162	332
875	161	159
875	288	390
875	318	321
875	344	357
875	458	118
875	466	428
875	486	111
876	1888	100
876	10750	128
876	10754	122
877	1257	448
877	1523	397
877	1536	314
877	1804	403
877	10771	353
877	10772	338
877	10776	267
878	89	607
878	289	638
878	309	211
878	1453	38
881	230	242
881	540	167
881	2425	103
881	10801	521
882	409	637
882	707	121
882	1659	113
882	3324	166
882	10807	628
884	679	245
884	915	183
884	1428	232
885	325	479
885	680	693
885	2018	198
886	1247	28
886	2080	275
887	944	334
887	4383	72
888	171	238
888	10837	706
889	56	232
889	163	129
889	735	117
889	1239	143
889	1631	107
889	1958	403
889	10845	643
890	732	34
891	516	324
891	920	386
891	1410	748
891	1714	224
891	1992	241
891	2011	3564
891	2362	501
891	2964	141
891	10855	281
893	9635	402
893	10882	210
895	517	260
895	712	786
895	1351	274
895	1411	355
895	10898	286
895	10899	204
896	228	632
896	830	531
896	3428	419
897	188	205
897	2006	144
897	10910	71
898	157	940
898	180	276
898	292	760
898	889	1821
899	1038	1166
899	1040	1939
899	1866	321
899	2653	275
899	5253	251
900	2428	319
900	4437	1248
900	5574	188
900	10934	220
903	923	5786
903	953	714
903	5306	1388
903	10953	2162
904	511	1839
904	689	180
904	910	1575
904	3320	155
904	5153	39
905	342	136
905	412	131
905	1455	116
906	481	4747
906	1047	360
906	6448	1356
906	10964	1019
907	190	1569
907	599	226
907	630	1119
907	7145	193
908	9	137
908	707	34
908	2963	107
908	3244	178
908	6129	61
908	6542	31
908	6548	36
909	65	61
909	289	5452
909	488	11350
909	497	527
909	1406	62
910	279	1616
910	305	703
910	352	820
911	310	169
911	484	144
911	907	190
911	1456	537
911	2020	1239
912	734	857
912	951	1288
912	1412	1363
912	1513	1795
912	7107	1515
913	88	270
913	203	327
913	229	1029
913	234	469
913	486	561
913	2614	280
913	3945	291
914	503	2279
914	683	657
914	1292	870
914	10993	1942
914	10997	487
915	932	522
915	1090	222
915	1613	329
915	6193	332
915	11002	270
916	288	1414
916	300	707
916	1470	248
916	7398	324
917	1109	1315
917	1424	2200
917	5414	1638
919	210	206
919	690	412
919	779	421
919	7079	312
920	540	117
920	810	101
920	830	269
920	1180	355
920	2850	115
920	3084	104
920	4262	97
921	198	953
921	208	963
921	278	1612
921	9799	725
921	11033	1527
921	11034	1394
922	166	159
922	5542	55
922	11048	130
924	247	111
924	279	117
924	2220	133
924	6375	136
924	9907	144
924	11063	298
924	11070	166
924	11076	126
924	11080	112
925	533	954
925	4037	1700
925	6225	743
925	11084	1807
926	9997	165
926	11086	1211
926	11091	348
926	11094	262
926	11097	245
926	11113	161
927	206	396
927	209	654
927	220	358
927	813	480
927	1097	643
927	6547	551
928	772	555
928	1772	49
928	1969	56
928	11126	31
929	2179	114
929	11144	69
929	11150	63
930	714	781
930	802	456
930	5749	3458
930	11156	758
931	1360	425
931	5126	87
931	11162	105
932	227	319
932	972	1344
932	2444	260
932	3914	1199
932	3955	212
933	439	585
933	614	889
933	1246	332
934	154	266
934	190	434
934	207	129
934	227	388
934	554	111
934	846	116
934	6824	107
934	11183	174
935	9	108
935	1300	176
935	2166	91
935	11188	140
936	778	480
936	1945	597
936	2671	1114
936	2691	385
936	10518	722
938	317	498
938	3859	696
938	11218	1108
939	493	863
939	693	766
939	845	510
939	1180	450
939	2352	515
940	1089	1114
940	2131	251
940	2614	549
940	11232	742
941	191	6943
941	544	12815
941	680	95
941	9082	3347
941	11237	3584
941	11240	1041
942	288	1
942	295	1
942	4617	1
942	11247	2
942	11251	1
943	88	117
943	217	51
